Player,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Data
Gary Payton II,GSW,POR,L,16.908333333333335,3,4,0.75,0,0,0.0,0,0,0.0,0,2,2,4,0,0,1,3,6,5.6,2025-11-21
Gradey Dick,TOR,WAS,W,18.966666666666665,2,6,0.333,0,2,0.0,2,2,1.0,0,1,1,1,2,0,2,1,6,3.2,2025-11-21
Isaac Okoro,CHI,MIA,L,16.866666666666667,4,8,0.5,1,2,0.5,0,2,0.0,1,1,2,0,0,0,0,2,9,4.4,2025-11-21
Larry Nance Jr.,CLE,IND,W,19.185,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,1,1,2,0,0,4,6.1,2025-11-21
Peyton Watson,DEN,SAC,L,34.16,6,10,0.6,3,5,0.6,0,0,0.0,1,6,7,1,0,0,3,3,15,9.399999999999999,2025-11-22
Collin Sexton,CHA,LAC,L,22.905,7,13,0.538,0,0,0.0,4,4,1.0,1,2,3,4,0,0,2,1,18,13.4,2025-11-22
Zach LaVine,SAC,DEN,W,35.78333333333333,6,14,0.429,1,6,0.167,2,2,1.0,0,2,2,3,2,0,2,1,15,9.899999999999999,2025-11-22
Myles Turner,MIL,DET,L,30.116666666666667,4,8,0.5,2,6,0.333,1,1,1.0,0,4,4,2,1,2,1,3,11,9.8,2025-11-22
Cooper Flagg,DAL,MEM,L,33.43333333333333,4,15,0.267,1,3,0.333,3,4,0.75,2,5,7,1,1,1,1,2,12,6.2,2025-11-22
Anthony Black,ORL,NYK,W,29.156666666666666,4,8,0.5,1,2,0.5,2,4,0.5,0,1,1,4,3,1,1,4,11,10.4,2025-11-22
AJ Green,MIL,DET,L,28.433333333333334,5,12,0.417,5,10,0.5,0,0,0.0,0,2,2,2,0,0,0,2,15,9.8,2025-11-22
Vít Krejčí,ATL,NOP,W,27.011666666666667,7,10,0.7,7,10,0.7,0,0,0.0,0,1,1,0,0,0,1,1,21,15.700000000000003,2025-11-22
Jordan Clarkson,NYK,ORL,L,33.70333333333333,6,10,0.6,3,5,0.6,0,0,0.0,1,1,2,5,0,1,3,3,15,11.399999999999999,2025-11-22
CJ McCollum,WAS,CHI,L,27.113333333333333,7,15,0.467,3,5,0.6,1,1,1.0,1,1,2,3,0,1,1,5,18,11.1,2025-11-22
Klay Thompson,DAL,MEM,L,27.683333333333334,7,17,0.412,6,12,0.5,2,2,1.0,1,0,1,0,0,0,1,4,22,11.000000000000002,2025-11-22
Duncan Robinson,DET,MIL,W,28.151666666666667,5,6,0.833,5,6,0.833,0,0,0.0,0,3,3,2,2,0,0,0,15,17.1,2025-11-22
Brandon Williams,DAL,MEM,L,31.83,6,11,0.545,2,4,0.5,4,4,1.0,1,2,3,4,1,0,1,3,18,15.599999999999998,2025-11-22
Matas Buzelis,CHI,WAS,W,29.311666666666667,4,11,0.364,1,6,0.167,4,5,0.8,0,6,6,1,1,3,1,0,13,11.1,2025-11-22
Jeremiah Fears,NOP,ATL,L,31.436666666666667,5,13,0.385,0,1,0.0,1,2,0.5,0,4,4,4,1,1,3,2,11,5.399999999999999,2025-11-22
Naji Marshall,DAL,MEM,L,29.69333333333333,4,8,0.5,1,4,0.25,4,4,1.0,0,7,7,4,0,2,0,1,13,14.899999999999999,2025-11-22
Miles Bridges,CHA,LAC,L,30.33,5,12,0.417,0,2,0.0,9,10,0.9,0,3,3,2,0,1,0,0,19,15.200000000000001,2025-11-22
Jalen Smith,CHI,WAS,W,19.173333333333332,4,13,0.308,1,6,0.167,0,0,0.0,4,5,9,1,0,1,0,2,9,6.4,2025-11-22
Kyle Kuzma,MIL,DET,L,16.133333333333333,5,10,0.5,1,2,0.5,2,2,1.0,1,2,3,2,0,0,1,1,13,9.299999999999999,2025-11-22
Malik Monk,SAC,DEN,W,25.983333333333334,5,14,0.357,1,4,0.25,1,1,1.0,1,1,2,2,0,0,0,1,12,6.200000000000001,2025-11-22
LaMelo Ball,CHA,LAC,L,25.101666666666667,7,14,0.5,1,7,0.143,3,3,1.0,0,4,4,7,0,0,3,5,18,12.100000000000001,2025-11-22
James Harden,LAC,CHA,W,35.21666666666667,17,26,0.654,10,16,0.625,11,14,0.786,1,2,3,7,1,0,2,1,55,47.199999999999996,2025-11-22
Kobe Sanders,LAC,CHA,W,29.915,3,7,0.429,1,4,0.25,4,4,1.0,0,1,1,2,1,0,0,2,11,9.2,2025-11-22
Isaiah Stewart,DET,MIL,W,23.366666666666667,3,4,0.75,1,2,0.5,0,0,0.0,0,2,2,1,0,3,0,3,7,7.599999999999999,2025-11-22
Wendell Carter Jr.,ORL,NYK,W,21.858333333333334,4,4,1.0,2,2,1.0,1,2,0.5,2,2,4,1,0,0,2,6,11,7.699999999999999,2025-11-22
Brook Lopez,LAC,CHA,W,14.876666666666667,4,10,0.4,3,7,0.429,0,0,0.0,0,1,1,1,0,1,0,2,11,6.5,2025-11-22
Jericho Sims,MIL,DET,L,23.683333333333334,3,3,1.0,0,0,0.0,0,0,0.0,0,5,5,3,1,1,2,1,6,7.999999999999998,2025-11-22
Nickeil Alexander-Walker,ATL,NOP,W,35.56666666666667,4,11,0.364,2,6,0.333,0,0,0.0,1,4,5,3,1,0,1,2,10,7.1,2025-11-22
Jaylen Wells,MEM,DAL,W,31.316666666666666,3,10,0.3,0,2,0.0,3,4,0.75,3,2,5,4,0,0,0,2,9,7.499999999999997,2025-11-22
Cam Christie,LAC,CHA,W,20.6,2,8,0.25,0,4,0.0,4,4,1.0,2,7,9,0,1,0,3,3,8,3.500000000000001,2025-11-22
Zaccharie Risacher,ATL,NOP,W,22.536666666666665,4,11,0.364,0,6,0.0,0,2,0.0,0,3,3,4,1,1,0,3,8,5.3,2025-11-22
Josh Hart,NYK,ORL,L,28.753333333333334,5,9,0.556,1,5,0.2,1,1,1.0,1,4,5,2,0,0,2,6,12,6.6,2025-11-22
John Collins,LAC,CHA,W,25.55,4,10,0.4,1,4,0.25,1,1,1.0,1,6,7,0,1,0,0,5,10,6.1,2025-11-22
Andre Jackson Jr.,MIL,DET,L,28.883333333333333,2,6,0.333,1,3,0.333,1,2,0.5,2,2,4,5,2,0,2,3,6,6.5,2025-11-22
Goga Bitadze,ORL,NYK,W,19.11,3,4,0.75,0,0,0.0,0,0,0.0,2,5,7,3,1,1,1,1,6,9.7,2025-11-22
Daniel Gafford,DAL,MEM,L,27.108333333333334,2,6,0.333,0,0,0.0,1,1,1.0,3,5,8,4,0,2,2,5,5,5.4,2025-11-22
Nicolas Batum,LAC,CHA,W,19.183333333333334,3,4,0.75,3,4,0.75,0,0,0.0,1,2,3,0,2,0,0,1,9,10.299999999999999,2025-11-22
Jalen Duren,DET,MIL,W,27.35,7,10,0.7,0,0,0.0,5,8,0.625,0,6,6,5,0,0,3,1,19,15.500000000000004,2025-11-22
Santi Aldama,MEM,DAL,W,34.76833333333333,9,17,0.529,2,5,0.4,0,0,0.0,2,6,8,4,1,1,0,1,20,19.000000000000004,2025-11-22
Vince Williams Jr.,MEM,DAL,W,24.126666666666665,3,9,0.333,0,3,0.0,4,4,1.0,3,7,10,6,2,0,3,4,10,10.7,2025-11-22
Saddiq Bey,NOP,ATL,L,27.95,6,12,0.5,1,5,0.2,5,6,0.833,3,8,11,5,1,0,1,3,18,18.4,2025-11-22
Derik Queen,NOP,ATL,L,32.31666666666667,6,14,0.429,0,2,0.0,8,8,1.0,3,6,9,3,2,1,2,4,20,17.7,2025-11-22
Desmond Bane,ORL,NYK,W,32.266666666666666,8,16,0.5,3,7,0.429,8,8,1.0,1,2,3,5,1,0,2,2,27,22.0,2025-11-22
Zach Edey,MEM,DAL,W,26.475,2,3,0.667,0,0,0.0,8,8,1.0,7,8,15,3,1,4,4,5,12,17.900000000000002,2025-11-22
Jamal Murray,DEN,SAC,L,36.81,9,18,0.5,3,7,0.429,2,3,0.667,0,2,2,9,1,1,1,2,23,20.4,2025-11-22
Jalen Johnson,ATL,NOP,W,34.483333333333334,6,15,0.4,2,4,0.5,4,6,0.667,1,10,11,9,1,1,4,1,18,16.4,2025-11-22
Russell Westbrook,SAC,DEN,W,29.783333333333335,9,16,0.563,2,6,0.333,1,2,0.5,2,4,6,11,1,1,1,4,21,22.4,2025-11-22
Karl-Anthony Towns,NYK,ORL,L,37.17166666666667,6,14,0.429,2,6,0.333,10,11,0.909,2,6,8,3,0,0,4,3,24,16.3,2025-11-22
Ryan Rollins,MIL,DET,L,33.86833333333333,9,21,0.429,3,8,0.375,3,4,0.75,2,3,5,7,1,2,3,2,24,18.3,2025-11-22
Kyshawn George,WAS,CHI,L,35.8,5,14,0.357,1,3,0.333,6,6,1.0,4,8,12,7,4,0,4,2,17,18.499999999999996,2025-11-22
Kristaps Porziņģis,ATL,NOP,W,33.05,11,17,0.647,2,6,0.333,6,7,0.857,0,7,7,4,0,3,0,5,30,27.1,2025-11-22
Jalen Brunson,NYK,ORL,L,36.833333333333336,12,21,0.571,3,9,0.333,6,6,1.0,0,3,3,11,0,0,2,2,33,28.899999999999995,2025-11-22
Josh Giddey,CHI,WAS,W,34.25,5,12,0.417,2,3,0.667,6,7,0.857,1,11,12,11,3,1,2,2,18,23.799999999999997,2025-11-22
Franz Wagner,ORL,NYK,W,33.733333333333334,13,19,0.684,4,6,0.667,7,7,1.0,0,6,6,7,0,0,1,2,37,33.80000000000001,2025-11-22
Cade Cunningham,DET,MIL,W,32.568333333333335,10,18,0.556,3,6,0.5,6,6,1.0,1,7,8,10,1,1,4,3,29,26.7,2025-11-22
Nikola Jokić,DEN,SAC,L,36.59,16,28,0.571,3,6,0.5,9,10,0.9,7,6,13,7,0,0,2,4,44,38.4,2025-11-22
Nikola Vučević,CHI,WAS,W,27.0,12,20,0.6,3,7,0.429,1,1,1.0,9,3,12,2,0,0,1,4,28,24.799999999999994,2025-11-22
Dyson Daniels,ATL,NOP,W,30.77166666666667,6,15,0.4,0,4,0.0,2,2,1.0,5,3,8,4,1,1,1,3,14,12.599999999999998,2025-11-22
Mikal Bridges,NYK,ORL,L,38.4,7,11,0.636,3,5,0.6,1,2,0.5,1,6,7,2,2,1,1,1,18,17.9,2025-11-22
Kon Knueppel,CHA,LAC,L,34.14333333333333,9,12,0.75,6,9,0.667,2,2,1.0,1,0,1,1,1,0,2,4,26,20.0,2025-11-22
Bobby Portis,MIL,DET,L,25.215,7,10,0.7,4,5,0.8,0,0,0.0,1,6,7,2,0,0,0,1,18,17.3,2025-11-22
Cam Whitmore,WAS,CHI,L,17.516666666666666,7,10,0.7,2,4,0.5,4,5,0.8,2,5,7,2,0,0,2,2,20,16.9,2025-11-22
Cam Spencer,MEM,DAL,W,23.591666666666665,6,10,0.6,3,5,0.6,2,2,1.0,1,3,4,5,1,0,1,3,17,16.3,2025-11-22
Brandon Miller,CHA,LAC,L,25.533333333333335,8,18,0.444,2,10,0.2,3,3,1.0,0,1,1,3,1,1,0,3,21,14.5,2025-11-22
DeMar DeRozan,SAC,DEN,W,30.733333333333334,5,9,0.556,0,1,0.0,7,7,1.0,1,6,7,5,0,1,3,0,17,16.4,2025-11-22
Jalen Suggs,ORL,NYK,W,31.795,8,15,0.533,2,6,0.333,8,9,0.889,2,1,3,1,0,0,4,3,26,15.5,2025-11-22
Coby White,CHI,WAS,W,31.316666666666666,6,16,0.375,3,11,0.273,5,7,0.714,0,3,3,6,0,0,4,2,20,10.699999999999998,2025-11-22
Trey Murphy III,NOP,ATL,L,30.766666666666666,6,16,0.375,4,10,0.4,3,4,0.75,1,8,9,4,0,0,4,2,19,10.899999999999999,2025-11-22
Tobias Harris,DET,MIL,W,22.983333333333334,7,9,0.778,3,5,0.6,1,3,0.333,0,5,5,4,0,1,0,0,18,18.7,2025-11-22
Alex Sarr,WAS,CHI,L,27.933333333333334,7,18,0.389,2,6,0.333,0,3,0.0,2,9,11,4,0,0,1,2,16,10.099999999999998,2025-11-22
Dennis Schröder,SAC,DEN,W,18.383333333333333,6,8,0.75,3,3,1.0,6,6,1.0,0,3,3,7,0,0,0,1,21,23.199999999999996,2025-11-22
Keegan Murray,SAC,DEN,W,36.55,7,14,0.5,3,8,0.375,2,2,1.0,1,4,5,1,2,1,0,0,19,17.3,2025-11-22
P.J. Washington,DAL,MEM,L,31.9,7,17,0.412,1,5,0.2,0,1,0.0,2,6,8,4,1,2,2,2,15,11.100000000000003,2025-11-22
Cameron Johnson,DEN,SAC,L,37.23833333333334,7,11,0.636,4,7,0.571,2,3,0.667,0,5,5,4,0,1,3,1,20,16.300000000000004,2025-11-22
Corey Kispert,WAS,CHI,L,36.845,7,10,0.7,3,6,0.5,3,3,1.0,1,4,5,5,1,0,1,1,20,20.8,2025-11-22
Ivica Zubac,LAC,CHA,W,29.856666666666666,9,12,0.75,0,0,0.0,0,0,0.0,2,7,9,6,0,1,1,1,18,20.200000000000003,2025-11-22
Tristan Vukcevic,WAS,CHI,L,20.066666666666666,5,11,0.455,2,6,0.333,0,0,0.0,1,7,8,2,2,2,2,1,12,11.500000000000002,2025-11-22
Bub Carrington,WAS,CHI,L,23.985,3,9,0.333,2,4,0.5,0,0,0.0,1,2,3,4,0,0,2,3,8,3.799999999999999,2025-11-22
Justin Champagnie,WAS,CHI,L,23.07,1,3,0.333,0,1,0.0,0,0,0.0,2,3,5,2,2,1,1,3,2,4.5,2025-11-22
Chris Paul,LAC,CHA,W,23.085,1,5,0.2,1,3,0.333,0,1,0.0,1,3,4,8,0,0,1,1,3,5.299999999999999,2025-11-22
Jacob Toppin,ATL,NOP,W,1.0333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,0,1.4,2025-11-22
GG Jackson,MEM,DAL,W,7.665,1,5,0.2,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2,-1.5,2025-11-22
Thanasis Antetokounmpo,MIL,DET,L,2.3666666666666667,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,1,0,2,2,1.9000000000000001,2025-11-22
Tyus Jones,ORL,NYK,W,16.205,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,0,0,1.6999999999999997,2025-11-22
Caleb Houstan,ATL,NOP,W,2.4,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3.0,2025-11-22
Guerschon Yabusele,NYK,ORL,L,13.51,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,3,4,0.7999999999999998,2025-11-22
Pete Nance,MIL,DET,L,2.3666666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3.0,2025-11-22
Drew Peterson,CHA,LAC,L,9.0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,-0.4999999999999999,2025-11-22
Amir Coffey,MIL,DET,L,2.3666666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,3.4000000000000004,2025-11-22
Ryan Kalkbrenner,CHA,LAC,L,10.733333333333333,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,2.3000000000000003,2025-11-22
Nique Clifford,SAC,DEN,W,9.078333333333333,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,3,2,1.5,2025-11-22
Hunter Tyson,DEN,SAC,L,7.533333333333333,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,2,0,0,0,0,2,3.0,2025-11-22
Jett Howard,ORL,NYK,W,7.583333333333333,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,5,3.3000000000000003,2025-11-22
Jevon Carter,CHI,WAS,W,10.666666666666666,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,0,1,0,0,0,2,1.9000000000000004,2025-11-22
Julian Phillips,CHI,WAS,W,9.966666666666667,2,2,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,2,4,4.3,2025-11-22
Micah Peavy,NOP,ATL,L,27.0,2,7,0.286,0,3,0.0,0,0,0.0,3,0,3,1,0,0,2,3,4,-0.5,2025-11-22
Spencer Jones,DEN,SAC,L,23.535,0,2,0.0,0,1,0.0,1,2,0.5,2,2,4,0,0,0,1,5,1,-1.8,2025-11-22
Jordan Hawkins,NOP,ATL,L,19.35,2,7,0.286,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,5,1.1000000000000005,2025-11-22
Ariel Hukporti,NYK,ORL,L,2.74,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,0,0,0,0,0,1,1.5999999999999999,2025-11-22
Landry Shamet,NYK,ORL,L,2.716666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,0.9999999999999999,2025-11-22
Kris Dunn,LAC,CHA,W,27.4,3,5,0.6,0,0,0.0,0,0,0.0,1,1,2,6,1,0,0,1,6,9.499999999999998,2025-11-22
Kobe Brown,LAC,CHA,W,7.783333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.7,2025-11-22
Noa Essengue,CHI,WAS,W,3.8833333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,2025-11-22
Chaz Lanier,DET,MIL,W,2.05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-11-22
Jase Richardson,ORL,NYK,W,1.9,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.1,2025-11-22
Asa Newell,ATL,NOP,W,2.6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.1,2025-11-22
Dwight Powell,DAL,MEM,L,3.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-11-22
Paul Reed,DET,MIL,W,4.5,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,1.6,2025-11-22
Pacôme Dadiet,NYK,ORL,L,2.566666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,2025-11-22
Jaden Hardy,DAL,MEM,L,12.075,0,5,0.0,0,4,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-3.1999999999999997,2025-11-22
Will Riley,WAS,CHI,L,2.533333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7,2025-11-22
Caleb Martin,DAL,MEM,L,11.551666666666666,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-0.7999999999999999,2025-11-22
Yanic Konan Niederhäuser,LAC,CHA,W,3.2666666666666666,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,1,0,-0.4,2025-11-22
Pat Connaughton,CHA,LAC,L,5.67,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-0.39999999999999997,2025-11-22
Mark Sears,MIL,DET,L,1.6166666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.3,2025-11-22
Jahmyl Telfort,LAC,CHA,W,3.2666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,0.6,2025-11-22
Noah Penda,ORL,NYK,W,1.9,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0,2025-11-22
Mohamed Diawara,NYK,ORL,L,10.39,0,4,0.0,0,3,0.0,0,0,0.0,2,2,4,2,1,0,3,3,0,-2.6,2025-11-22
Tre Jones,CHI,WAS,W,26.143333333333334,2,5,0.4,0,1,0.0,6,6,1.0,0,2,2,1,0,0,2,2,10,5.8,2025-11-22
Javonte Green,DET,MIL,W,12.516666666666667,3,3,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,3,7,4.199999999999999,2025-11-22
Luke Kennard,ATL,NOP,W,23.7,2,6,0.333,2,5,0.4,2,2,1.0,0,0,0,3,0,0,0,1,8,6.300000000000001,2025-11-22
Bilal Coulibaly,WAS,CHI,L,25.136666666666667,2,6,0.333,1,1,1.0,2,2,1.0,1,1,2,3,0,0,1,4,7,4.1,2025-11-22
Jonathan Isaac,ORL,NYK,W,16.2,3,5,0.6,0,2,0.0,0,0,0.0,2,5,7,0,0,0,1,2,6,4.8,2025-11-22
Kevin Huerter,CHI,WAS,W,19.305,4,8,0.5,1,3,0.333,0,0,0.0,0,0,0,3,0,0,0,1,9,6.699999999999999,2025-11-22
Jonas Valančiūnas,DEN,SAC,L,11.216666666666667,4,8,0.5,0,2,0.0,0,0,0.0,0,2,2,1,0,1,1,1,8,4.6,2025-11-22
Mitchell Robinson,NYK,ORL,L,16.688333333333333,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,2,1,4,6,5.200000000000001,2025-11-22
Daniss Jenkins,DET,MIL,W,13.35,3,3,1.0,1,1,1.0,0,0,0.0,0,1,1,3,1,0,3,1,7,6.1,2025-11-22
Cole Anthony,MIL,DET,L,14.216666666666667,2,5,0.4,0,2,0.0,0,0,0.0,0,3,3,2,1,1,5,0,4,0.2999999999999998,2025-11-22
Moussa Diabaté,CHA,LAC,L,24.883333333333333,2,4,0.5,0,0,0.0,2,4,0.5,3,4,7,1,0,0,0,3,6,6.0,2025-11-22
Bryce McGowens,NOP,ATL,L,19.983333333333334,3,5,0.6,0,0,0.0,3,4,0.75,1,0,1,0,1,1,0,0,9,8.7,2025-11-22
Mouhamed Gueye,ATL,NOP,W,26.846666666666668,1,3,0.333,1,3,0.333,0,0,0.0,3,3,6,0,2,0,0,3,3,5.1,2025-11-22
Ayo Dosunmu,CHI,WAS,W,28.983333333333334,2,9,0.222,1,4,0.25,3,4,0.75,1,4,5,1,0,0,0,0,8,4.700000000000001,2025-11-22
Tyler Kolek,NYK,ORL,L,16.526666666666667,2,3,0.667,1,2,0.5,3,6,0.5,0,1,1,1,2,0,0,2,8,7.7,2025-11-22
Ausar Thompson,DET,MIL,W,27.883333333333333,3,6,0.5,0,0,0.0,0,0,0.0,0,2,2,1,2,1,0,3,6,5.800000000000002,2025-11-22
Jaden Ivey,DET,MIL,W,15.365,4,6,0.667,1,3,0.333,1,2,0.5,0,1,1,2,1,0,1,1,10,8.3,2025-11-22
Bruce Brown,DEN,SAC,L,26.84,1,7,0.143,0,3,0.0,0,0,0.0,1,2,3,3,0,0,1,3,2,-1.3000000000000003,2025-11-22
Drew Eubanks,SAC,DEN,W,21.633333333333333,3,5,0.6,0,0,0.0,2,2,1.0,1,2,3,1,1,0,0,4,8,7.1,2025-11-22
Kentavious Caldwell-Pope,MEM,DAL,W,25.316666666666666,4,8,0.5,2,4,0.5,0,0,0.0,0,0,0,1,0,0,0,0,10,6.7,2025-11-22
Precious Achiuwa,SAC,DEN,W,23.621666666666666,3,4,0.75,0,0,0.0,1,1,1.0,2,2,4,0,1,0,0,3,7,7.199999999999998,2025-11-22
Ronald Holland II,DET,MIL,W,16.798333333333332,2,6,0.333,0,3,0.0,0,2,0.0,0,2,2,2,2,0,1,2,4,2.0,2025-11-22
Max Christie,DAL,MEM,L,22.275,4,7,0.571,1,2,0.5,0,0,0.0,1,2,3,0,0,0,2,0,9,5.0,2025-11-22
Olivier-Maxence Prosper,MEM,DAL,W,17.006666666666668,1,8,0.125,0,3,0.0,0,0,0.0,2,5,7,0,0,0,1,2,2,-2.0999999999999996,2025-11-22
Mason Plumlee,CHA,LAC,L,12.383333333333333,0,0,0.0,0,0,0.0,0,0,0.0,3,3,6,1,1,0,1,0,0,3.6999999999999993,2025-11-22
Gary Harris,MIL,DET,L,12.133333333333333,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,2,2,0,0,3,3,4.8999999999999995,2025-11-22
Gary Trent Jr.,MIL,DET,L,18.6,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,0,0,0,1,1,8,4.299999999999999,2025-11-22
Jock Landale,MEM,DAL,W,4.883333333333334,3,6,0.5,1,2,0.5,0,0,0.0,1,0,1,1,0,0,0,0,7,5.4,2025-11-22
Kevon Looney,NOP,ATL,L,14.05,1,2,0.5,0,1,0.0,0,0,0.0,2,3,5,1,0,1,0,1,2,4.3,2025-11-22
Tim Hardaway Jr.,DEN,SAC,L,26.076666666666668,2,7,0.286,1,5,0.2,3,3,1.0,0,1,1,1,0,0,1,2,8,3.1000000000000014,2025-11-22
Liam McNeeley,CHA,LAC,L,17.865,1,4,0.25,1,2,0.5,0,0,0.0,1,5,6,1,0,0,1,1,3,2.1,2025-11-22
Caris LeVert,DET,MIL,W,13.116666666666667,2,6,0.333,1,3,0.333,0,1,0.0,0,0,0,1,1,0,1,0,5,1.9000000000000004,2025-11-22
Tristan da Silva,ORL,NYK,W,28.291666666666668,2,8,0.25,0,3,0.0,0,0,0.0,1,2,3,4,0,0,1,4,4,0.6999999999999997,2025-11-22
Moussa Cisse,DAL,MEM,L,9.416666666666666,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,1,1,2,1,2,0,2.1999999999999993,2025-11-22
Yves Missi,NOP,ATL,L,20.583333333333332,1,3,0.333,0,0,0.0,0,0,0.0,0,3,3,2,0,2,0,0,2,4.0,2025-11-22
Jose Alvarado,NOP,ATL,L,16.563333333333333,3,5,0.6,2,3,0.667,0,0,0.0,0,1,1,1,0,0,2,1,8,4.299999999999999,2025-11-22
John Konchar,MEM,DAL,W,19.658333333333335,2,5,0.4,0,2,0.0,0,1,0.0,3,4,7,1,0,0,2,0,4,2.8999999999999995,2025-11-22
Cedric Coward,MEM,DAL,W,25.191666666666666,3,11,0.273,0,4,0.0,3,5,0.6,1,1,2,1,0,0,0,1,9,2.9999999999999996,2025-11-22
Maxime Raynaud,SAC,DEN,W,8.45,3,5,0.6,0,1,0.0,0,0,0.0,0,3,3,1,1,0,0,3,6,5.1,2025-11-22
Sion James,CHA,LAC,L,21.451666666666668,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,3,1,0,1,1,3,4.299999999999999,2025-11-22
Keldon Johnson,SAS,PHX,L,25.266666666666666,6,8,0.75,2,3,0.667,0,0,0.0,2,4,6,2,0,0,3,2,14,10.999999999999998,2025-11-23
Collin Sexton,CHA,ATL,L,36.06166666666667,8,16,0.5,1,6,0.167,5,6,0.833,0,0,0,4,0,0,3,3,22,12.2,2025-11-23
Anthony Black,ORL,BOS,L,27.508333333333333,4,13,0.308,2,4,0.5,4,5,0.8,2,1,3,5,1,0,2,3,14,9.100000000000001,2025-11-23
Donovan Clingan,POR,OKC,L,19.758333333333333,2,5,0.4,2,4,0.5,2,4,0.5,2,6,8,2,0,2,2,5,8,6.5,2025-11-23
Moussa Diabaté,CHA,ATL,L,25.35,4,4,1.0,0,0,0.0,4,4,1.0,5,6,11,1,0,0,1,0,12,15.8,2025-11-23
Chet Holmgren,OKC,POR,W,25.4,2,8,0.25,0,3,0.0,1,2,0.5,2,7,9,4,0,3,3,2,5,4.3999999999999995,2025-11-23
Julian Champagnie,SAS,PHX,L,30.085,3,14,0.214,2,9,0.222,2,3,0.667,3,9,12,1,1,0,1,0,10,6.5,2025-11-23
RJ Barrett,TOR,BKN,W,20.151666666666667,4,8,0.5,2,3,0.667,6,6,1.0,0,2,2,1,2,0,2,1,16,12.9,2025-11-23
Jase Richardson,ORL,BOS,L,21.336666666666666,7,11,0.636,3,4,0.75,1,1,1.0,1,4,5,2,0,0,0,1,18,15.999999999999998,2025-11-23
Nic Claxton,BKN,TOR,L,31.283333333333335,4,6,0.667,0,0,0.0,2,2,1.0,3,8,11,3,0,2,1,2,10,13.6,2025-11-23
Desmond Bane,ORL,BOS,L,28.716666666666665,6,13,0.462,1,2,0.5,5,6,0.833,3,1,4,5,0,0,1,2,18,14.999999999999996,2025-11-23
